X	Y	1945	1946	1947	1948	1949	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988
350	190	0.3425	0.3425	0.6275	0.565	0.225	0.0175	0	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0.3275	0.3875	0.39	0.3025	0.2775	0.27	0.075	0.0675	0.055	0.0525	0.015	0	0	0
370	190	0.025	0.385	0.905	0.715	0.3425	0	0.12	0.01	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.0675	0.4825	0.4925	0.41	0.23	0.24	0.075	0.085	0.0175	0	0	0	0	0	0	0
390	190	0.0275	0.425	0.9	0.99	0.19	0.0175	0.1825	0.0425	0.125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.21	0.1925	0.65	0.3325	0.355	0.2625	0.235	0.195	0.19	0.0025	0	0.015	0	0.02	0	0	0
410	190	0.67	0.8575	0.9	1	0.505	0.0575	0.0375	0.0925	0.2875	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0.34	0.31	0.9525	0.34	0.5475	0.1825	0.225	0.1075	0.0425	0.08	0.0275	0.025	0.0725	0.01	0	0	0
430	190	0.9975	0.935	1	1	0.9425	0.615	0.7	0.405	0.455	0.96	0.5225	0.18	0.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0.925	0.6675	0.9875	0.765	0.77	0.225	0.19	0.38	0.5425	0.11	0.345	0.7075	0.275	0.65	0.1125	0	0
450	190	0.835	1	0.9975	1	0.995	0.3675	0.89	0.9225	0.915	1	0.9525	0.905	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1575	0.4525	0.595	0.665	0.8375	0.8	0.23	0.47	0.2625	0.5075	0.6275	0.69	0.8425	0.735	0.785	0.0325	0	0
470	190	0.9175	0.2775	0.9625	1	1	0.8	1	0.9975	1	1	1	0.88	0.5825	0.36	0.03	0.105	0.055	0	0	0	0	0	0	0	0	0	0	0.1075	0.1725	0.995	0.9825	1	0.97	0.9575	0.9125	0.9075	0.0675	0.33	0.7325	0.485	0.7525	0.07	0	0
490	190	0.53	0.055	0.2425	0.695	0.7225	0.4375	0.585	0.705	0.67	0.6175	0.5075	0.1575	0.115	0.06	0.0775	0.1825	0.0925	0.02	0	0	0	0	0	0	0.035	0	0.0475	0.06	0.1525	0.7575	0.7125	0.665	0.76	0.495	0.5825	0.43	0.5625	0.58	0.69	0.4475	0.1425	0.0925	0	0
510	190	0.5825	0.5425	0.5175	0.7625	0.82	0.6375	0.855	0.9425	0.9425	0.8775	0.3975	0.4925	0.56	0.33	0.055	0.035	0.065	0.075	0.0725	0.355	0.345	0.385	0.02	0.005	0.075	0.1625	0.3825	0.3625	0.765	0.92	0.955	0.905	0.6375	0.92	0.88	0.44	0.5075	0.7325	0.7875	0.0375	0.005	0.0225	0	0
530	190	0.47	1	1	1	1	1	0.79	1	0.9275	1	1	1	1	1	0.21	0.1475	0.1925	0.07	0.085	0.235	0.2325	0.2325	0.0425	0.0675	0.0625	0.3475	0.335	0.5075	0.7475	0.845	0.915	0.4325	0.455	0.69	0.55	0.4775	0.435	0.32	0.52	0.12	0.1225	0.185	0.18	0.0575
550	190	0	0.785	0.945	1	1	1	0.78	1	1	1	1	1	1	1	0.54	0.545	0.55	0.2225	0.2775	0.355	0.4125	0.185	0.175	0.43	0.6025	0.6725	0.655	0.585	0.6625	0.9125	0.93	0.2125	0.145	0.25	0.43	0.1925	0.255	0.2275	0.475	0.135	0.125	0.16	0.1925	0.065
570	190	0	0	0	0.1325	0.8225	0.835	0.0075	0.82	0.835	0.8225	0.83	0.84	0.82	0.81	0.655	0.27	0.615	0.3775	0.0675	0.0725	0.2175	0.095	0.0125	0.105	0.28	0.305	0.375	0.3275	0.605	0.53	0.44	0.4025	0.0875	0.1725	0.4	0.1225	0.1475	0.15	0.2775	0.0575	0.1475	0.14	0.06	0.01
590	190	0	0	0	0	0.135	0.2725	0	0.255	0.515	0.395	0.4	0.4525	0.435	0.3525	0.0075	0	0	0	0	0	0	0	0	0	0.0075	0.0175	0.105	0.2175	0.2175	0.3575	0.4525	0.32	0.23	0.235	0.1375	0.075	0.11	0.0225	0.13	0.085	0.19	0.1375	0.0025	0
610	190	0	0	0	0	0	0.28	0.1325	0.255	0.4675	0.3025	0.2275	0.265	0.26	0.25	0.0575	0	0.0325	0.02	0	0	0	0	0	0	0	0	0.0025	0.05	0.0825	0.1675	0.405	0.3125	0.235	0.0975	0.0975	0.115	0.2	0.035	0.035	0.0775	0.195	0.1475	0	0
630	190	0	0	0	0	0	0.22	0.225	0.37	0.45	0.095	0.075	0.0775	0.06	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0.07	0.36	0.32	0.29	0.3075	0.27	0.2525	0.175	0.0075	0.0575	0.005	0.01	0	0	0
650	190	0	0	0	0	0	0	0	0.0725	0.0725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0825	0.1025	0.0875	0.095	0.0925	0.105	0.0875	0	0	0	0	0	0	0
670	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
710	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0
50	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0.0175	0	0	0	0	0	0.02	0.0725	0	0	0	0	0	0	0	0	0	0	0
70	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	170	0	0	0	0	0.005	0	0	0	0	0	0.0075	0.005	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	170	0	0	0	0	0.015	0	0	0	0.0025	0.19	0.2675	0.215	0.04	0.0525	0	0	0.0325	0	0	0.04	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	0.005
130	170	0	0	0	0	0	0.0125	0.09	0.2225	0.2475	0.395	0.3475	0.3975	0.475	0.425	0.115	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0.0225	0.0625	0.17	0.3425	0.29	0.195	0.265
150	170	0	0	0	0	0	0	0	0.1725	0.3125	0.47	0.76	0.7	0.81	0.8575	0.69	0.3975	0.4075	0.265	0	0	0	0	0	0	0	0	0.0025	0.055	0	0.0075	0.0125	0.1325	0.2675	0.285	0.315	0.3575	0.3675	0.4175	0.5625	0.805	0.8875	0.835	0.6875	0.5025
170	170	0	0	0	0	0	0	0	0.0125	0.0075	0.045	0.305	0.495	0.615	0.8775	0.605	0.5975	0.595	0.435	0.21	0	0.0325	0	0	0.0075	0	0	0	0.0075	0	0	0.01	0.0025	0.0175	0.005	0.0675	0.1175	0.05	0.145	0.51	0.9875	0.955	0.9325	0.7725	0.8025
190	170	0.085	0.0525	0.005	0.0425	0	0	0	0	0	0	0	0	0	0.3075	0.24	0.08	0.0775	0.0225	0.0625	0.0225	0	0	0.02	0.1425	0	0	0	0	0	0	0.005	0.05	0.0675	0.04	0.055	0.215	0.1525	0.3525	0.3025	1	1	0.8725	0.495	0.265
210	170	0.375	0.4875	0.435	0.5275	0.2275	0.0475	0.0675	0.1075	0.2075	0.3175	0.1175	0.0875	0.0775	0.0875	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135	0.0825	0.1975	0.235	0.535	0.8625	0.8575	0.8575	0.585
230	170	0.2	0.2	0.125	0.3475	0.0675	0.01	0.01	0.115	0.08	0.19	0.2425	0.3575	0.3675	0.4325	0.3725	0.315	0.325	0.0425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.26	0.525	0.56	0.5725	0.4475
250	170	0.145	0.0775	0.2725	0.425	0.0275	0	0	0	0	0	0	0	0.01	0.0075	0	0.0475	0.06	0.0675	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0.11	0.1725	0.055	0.165	0.5	0.53	0.5525	0.5875	0.7225	0.845	0.4775	0.17	0.035
270	170	0.9675	0.0825	0.5	0.4275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0.02	0.005	0.0175	0.045	0.32	0.6925	0.645	0.625	0.9	1	1	0.86	0.9175	0.6425	0.95	0.11	0	0
290	170	1	0.1425	0.1225	0.3725	0.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.1675	0.4325	0.765	0.765	0.6925	0.3275	0.9	0.9975	1	0.98	1	1	1	0.6375	0.27	0.0225	0	0.055	0	0	0
310	170	1	0.3	0.79	0.9525	0.9525	0.0175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0	0.1825	0.18	0.5025	0.655	0.8525	0.135	0.5175	0.7325	1	1	1	1	1	0	0.0225	0	0	0	0	0	0
330	170	1	0.1875	0.4225	0.4475	0.3875	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0425	0.0175	0	0	0.13	0.0275	0.115	0.2375	0.2775	0.19	0.4825	0.745	1	1	1	1	1	0	0.01	0.0125	0	0	0	0	0
350	170	1	0.48	0.5175	0.3825	0.4225	0.035	0.075	0.03	0.02	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0	0	0.0025	0.1	0.225	0.1475	0.3725	0.61	0.7475	0.55	0.7025	0.6175	0.675	0.115	0.08	0.2525	0.1075	0.16	0	0	0
370	170	0.8275	1	1	1	0.8725	0.1975	0.25	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.09	0.1275	0.205	0.635	0.57	0.7975	0.765	0.5175	0.5775	0.62	0.3775	0	0	0.1025	0	0	0	0
390	170	0.905	1	1	1	0.575	0.2325	0.2	0.025	0.1925	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.0425	0.6925	0.83	0.845	0.95	0.835	0.815	0.9	0.85	0.8275	0.8975	0	0.0675	0.055	0	0	0	0	0
410	170	1	1	1	1	0.8075	0.2975	0.3575	0.1675	0.385	0.2475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0775	0.21	0.92	1	1	1	1	1	0.85	0.9875	0.9425	0.9475	0.0125	0.0875	0.12	0.195	0.335	0	0	0
430	170	1	1	1	1	0.9225	0.8375	0.68	0.99	1	0.935	0.4225	0.36	0.2475	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0.245	0.9175	0.975	0.9925	0.99	1	0.4025	0.3025	0.35	0.66	0.3525	0.3925	0.7625	0.1125	0.62	0.2225	0	0
450	170	1	0.8125	0.9975	1	0.8225	0.3875	1	0.9725	1	1	1	0.9975	0.9075	0.235	0	0	0	0	0	0	0	0	0	0	0	0	0.2125	0.4525	0.9025	0.9825	1	1	0.035	0.01	0	0.1375	0.36	0.71	0.9575	0.9875	0.865	0.445	0.0225	0
470	170	0.6825	0	0.395	0.845	0.7825	0.425	0.66	0.345	0.6125	0.815	0.815	0.3325	0.185	0.0425	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.025	0.7825	0.9825	0.8675	0.475	0.38	0.29	0.3625	0.0275	0.095	0.4225	0.42	0.3275	0.1375	0	0
490	170	0.1625	0.0825	0.09	0.2325	0.2025	0.115	0.075	0.065	0.0975	0.0625	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8225	0.895	0.88	0.865	0.6875	0.675	0.4875	0.405	0.4825	0.72	0.3025	0.1	0.0125	0	0
510	170	0.9775	0.995	0.9925	0.995	0.9975	0.9925	0.68	0.15	0.195	0.085	0.0125	0.3525	0.285	0.1825	0.0975	0.05	0.0675	0.075	0.0925	0.19	0.23	0.4775	0.0575	0.0325	0.065	0.095	0.0625	0.3	0.9525	1	1	1	0.2675	1	0.77	0.425	0.5675	0.8325	0.935	0.2675	0.305	0.0025	0	0
530	170	0.0225	0.8775	0.995	0.995	0.615	0.665	0.21	0.545	0.3325	0.525	0.4325	0.9925	0.9575	0.79	0.275	0.2675	0.265	0.16	0.15	0.135	0.2875	0.2975	0.145	0.175	0.1525	0.285	0.2425	0.39	0.24	0.8975	0.9325	0.85	0.3525	0.8325	0.59	0.2325	0.42	0.59	0.7175	0.1225	0.025	0.02	0	0
550	170	0	0.1225	0.6325	0.9775	0.995	0.995	0.005	0.99	0.6725	0.92	0.815	0.9925	0.9975	0.9425	0.585	0.66	0.65	0.2075	0.2725	0.225	0.335	0.265	0.065	0.2275	0.46	0.5775	0.38	0.445	0.4475	0.7375	0.8025	0.4475	0.4925	0.405	0.31	0.275	0.35	0.31	0.4025	0.125	0.1725	0.2325	0.095	0
570	170	0	0	0	0.03	0.7475	0.7225	0	0.82	0.8075	0.7	0.655	0.8425	0.835	0.465	0.015	0.0375	0.04	0.005	0	0.0075	0.08	0.0875	0.03	0.1425	0.3575	0.62	0.5525	0.4725	0.34	0.485	0.6825	0.38	0.2475	0.3025	0.175	0.1125	0.0675	0.1025	0.235	0.04	0.1725	0.07	0.035	0
590	170	0	0	0	0	0.0275	0.075	0	0.425	0.7375	0.09	0.095	0.1025	0.14	0	0	0	0	0	0	0	0	0	0	0	0.04	0.115	0.2525	0.2325	0.2025	0.1175	0.38	0.1425	0.1525	0.1775	0.1925	0.2475	0.2425	0.15	0.3	0.0375	0.1025	0.16	0.0075	0
610	170	0	0	0	0	0	0.515	0	0.1275	0.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0.06	0.0125	0.035	0	0.0025	0	0.0175	0.0375	0.04	0.03	0.0175	0	0
630	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
710	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	150	0	0	0	0	0	0	0	0	0	0.005	0	0.1325	0.405	0.45	0.4575	0.0175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	150	0	0	0	0	0	0	0	0	0	0.175	0.265	0.525	0.7775	0.7875	0.84	0.7025	0.495	0.38	0	0.2	0	0	0.0925	0.2375	0.6375	0.55	0.38	0.13	0.055	0.075	0	0.025	0	0	0	0.0025	0.08	0	0.04	0.0525	0.13	0.3575	0.5625	0.165
170	150	0	0	0	0	0	0	0	0	0	0.095	0.12	0.39	0.735	0.8675	0.9725	0.845	0.93	0.8425	0.31	0.2125	0.015	0.0625	0.115	0.1225	0.5575	0.48	0.3825	0.1275	0.13	0.13	0.08	0.155	0.0425	0.0325	0.065	0.1325	0.135	0.1025	0.275	0.495	0.61	0.955	0.8025	0.625
190	150	0	0	0	0	0	0	0	0	0	0	0	0.01	0.105	0.1725	0.4975	0.4625	0.46	0.1775	0.1875	0.0075	0	0	0	0.0075	0.0675	0.07	0.1325	0.04	0.0125	0.005	0.02	0.12	0.13	0.075	0.1175	0.1475	0.0775	0.1425	0.3375	0.7025	0.755	0.7425	0.485	0.3625
210	150	0	0	0	0.015	0.015	0.015	0.0125	0.0175	0.015	0.01	0.0125	0.01	0.015	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0.11	0.11	0.11	0.03	0.0375
230	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	150	0.04	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0525	0.08	0.1125	0.075	0.11	0.11	0.1775	0.1675	0.17	0.17	0.1875	0.0275	0	0
270	150	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1275	0.4025	0.41	0.4025	0.425	0.465	0.565	0.41	0.3475	0.3	0.575	0.41	0.355	0.66	0.3575	0.39	0.0225	0	0
290	150	1	0.0125	0	0.0075	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.035	0.3575	0.6625	1	0.9025	0.97	1	1	0.365	0.6575	0.765	0.9125	0.21	0	0.105	0.0275	0.0475	0.0125	0	0
310	150	1	0.305	0.005	0.085	0.0525	0	0	0	0	0	0	0	0	0	0	0	0.055	0	0	0	0	0	0	0	0.01	0.0825	0.1025	1	0.93	0.9625	1	1	0.875	0.955	0.9875	1	0.15	0	0.0275	0.0075	0	0.0025	0	0
330	150	1	0.0725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1625	0.3775	0.5475	0.92	0.885	0.9525	1	0.965	0.7025	0.7275	0.925	0.9725	0.2625	0.2325	0.1975	0.115	0.1125	0.0225	0	0
350	150	0.9525	0.1825	0.2	0.065	0.0575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175	0.0225	0.235	0.345	0.8875	0.845	0.8375	0.7525	0.7375	0.7275	0.825	0.0775	0.3575	0.4775	0.3675	0.01	0.01	0	0
370	150	1	0.99	0.9875	0.89	0.28	0	0.1025	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1075	0.155	0.3825	0.5225	0.38	0.765	0.8	0.8925	0.6475	0.62	0.84	0.8575	0.21	0.0375	0.0125	0.02	0	0	0	0
390	150	1	1	1	1	0.9775	0.135	0.06	0.095	0.3875	0.0975	0	0.03	0.09	0	0	0	0	0	0	0	0	0	0	0.0875	0.18	0.9325	1	1	1	1	1	1	0.9975	1	1	1	0	0	0	0	0	0	0	0
410	150	1	1	1	1	0.7975	0.1975	0.1675	0.4075	0.5225	0.15	0	0.23	0.1625	0.0275	0	0	0	0	0.0025	0	0	0	0	0.1775	0.235	0.5675	0.9275	1	0.93	1	1	1	0.4775	0.4425	0.445	0.5025	0	0	0	0	0	0	0	0
430	150	1	0.9975	0.865	0.9075	0.5425	0.3325	0.205	0.515	0.6075	0.425	0.03	0.1425	0.0825	0.0475	0	0	0	0	0	0	0	0	0	0	0	0	0.235	0.9925	0.9075	0.9975	1	1	0.39	0.3025	0.335	0.4275	0.02	0.22	0.465	0.1225	0.15	0.105	0	0
450	150	0.705	0.2975	0.4975	0.69	0.4525	0.3225	0.39	0.59	0.585	0.6625	0.5175	0.4475	0.225	0.195	0	0	0	0	0	0	0.02	0.0325	0.0325	0.015	0.015	0.005	0.0225	0.4225	0.48	0.47	0.6775	0.5575	0.055	0	0.035	0.05	0	0.2725	0.3975	0.48	0.2725	0.2725	0.0075	0.005
470	150	0.0225	0	0.04	0.17	0.0575	0.035	0.03	0	0.025	0.045	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3425	0.845	0.695	0.51	0.4575	0.0175	0	0	0	0	0.0075	0	0	0	0
490	150	0.2975	0.215	0.2125	0.205	0.0975	0.0275	0.0225	0.095	0.18	0.0225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6375	0.9425	0.99	0.99	1	0.705	0.6325	0.4525	0.12	0.5825	0.17	0.0275	0	0	0
510	150	0.805	0.94	1	1	0.4125	0.2975	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0.1925	0.885	0.7325	0.675	0.7175	0.5625	0.9375	0.315	0.305	0.21	0.42	0.31	0.0325	0	0	0
530	150	0.065	0.55	0.805	0.9	0.0025	0	0	0	0	0	0	0.3675	0.225	0.0125	0	0	0	0.0325	0	0	0	0	0	0	0	0	0	0.0325	0.0275	0.4725	0.655	0.6775	0.8925	0.615	0.745	0.4025	0.61	0.7875	0.2575	0.0975	0.09	0.0225	0	0
550	150	0	0.0875	0.03	0.2975	0.36	0.34	0	0.35	0	0.01	0	0.4125	0.4875	0.035	0	0	0	0	0	0	0	0	0	0	0	0.1475	0.1625	0.2275	0.2075	0.545	0.555	0.54	0.575	0.5975	0.5225	0.31	0.3925	0.42	0.2275	0.0975	0.255	0.175	0.04	0.0025
570	150	0	0	0	0	0.035	0.03	0	0.06	0.1775	0	0	0.055	0.0625	0	0	0	0	0	0	0	0	0	0	0	0.015	0.055	0.0175	0.055	0	0.0225	0.0325	0.005	0	0.0475	0.0675	0.05	0.0475	0.0125	0.1025	0	0.0025	0	0	0
590	150	0	0	0	0	0	0	0	0	0.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0.0725	0.15	0.16	0.1325	0	0	0	0	0	0.04	0.04	0.065	0.0025	0.0325	0	0	0	0	0
610	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
710	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	130	0	0	0	0	0	0	0	0	0	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0.0325	0.0275	0.02	0.0125	0	0.0175	0	0.02	0	0.0025	0.1	0.0225	0.22	0.1425	0.2875	0.38	0.4575	0.445	0.45	0
170	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.1425	0.0025	0.0175	0	0	0	0	0.015	0.015	0.11	0.16	0.235	0.2975	0.3675	0.1575	0.3825	0.21	0.4	0.095	0.1	0.1775	0.3	0.3875	0.1825	0.355	0.4	0.4225	0.6025	0.6025	0.0475
